time,tls_id,controlled_lanes,state
79,intersection_1_2,road_1_3_3_0;road_1_3_3_0;road_1_3_3_0;road_1_3_3_1;road_1_3_3_1;road_1_3_3_1;road_1_3_3_2;road_1_3_3_2;road_1_3_3_2;road_2_2_2_0;road_2_2_2_0;road_2_2_2_0;road_2_2_2_1;road_2_2_2_1;road_2_2_2_1;road_2_2_2_2;road_2_2_2_2;road_2_2_2_2;road_1_1_1_0;road_1_1_1_0;road_1_1_1_0;road_1_1_1_1;road_1_1_1_1;road_1_1_1_1;road_1_1_1_2;road_1_1_1_2;road_1_1_1_2;road_0_2_0_0;road_0_2_0_0;road_0_2_0_0;road_0_2_0_1;road_0_2_0_1;road_0_2_0_1;road_0_2_0_2;road_0_2_0_2;road_0_2_0_2,GGGrrrrrrGGGrrrrrrGGGGGGGGGGGGrrrrrr
79,intersection_1_3,road_1_4_3_0;road_1_4_3_0;road_1_4_3_0;road_1_4_3_1;road_1_4_3_1;road_1_4_3_1;road_1_4_3_2;road_1_4_3_2;road_1_4_3_2;road_2_3_2_0;road_2_3_2_0;road_2_3_2_0;road_2_3_2_1;road_2_3_2_1;road_2_3_2_1;road_2_3_2_2;road_2_3_2_2;road_2_3_2_2;road_1_2_1_0;road_1_2_1_0;road_1_2_1_0;road_1_2_1_1;road_1_2_1_1;road_1_2_1_1;road_1_2_1_2;road_1_2_1_2;road_1_2_1_2;road_0_3_0_0;road_0_3_0_0;road_0_3_0_0;road_0_3_0_1;road_0_3_0_1;road_0_3_0_1;road_0_3_0_2;road_0_3_0_2;road_0_3_0_2,GGGGGGGGGGGGrrrrrrGGGrrrrrrGGGrrrrrr
79,intersection_1_4,road_1_5_3_0;road_1_5_3_0;road_1_5_3_0;road_1_5_3_1;road_1_5_3_1;road_1_5_3_1;road_1_5_3_2;road_1_5_3_2;road_1_5_3_2;road_2_4_2_0;road_2_4_2_0;road_2_4_2_0;road_2_4_2_1;road_2_4_2_1;road_2_4_2_1;road_2_4_2_2;road_2_4_2_2;road_2_4_2_2;road_1_3_1_0;road_1_3_1_0;road_1_3_1_0;road_1_3_1_1;road_1_3_1_1;road_1_3_1_1;road_1_3_1_2;road_1_3_1_2;road_1_3_1_2;road_0_4_0_0;road_0_4_0_0;road_0_4_0_0;road_0_4_0_1;road_0_4_0_1;road_0_4_0_1;road_0_4_0_2;road_0_4_0_2;road_0_4_0_2,GGGrrrrrrGGGrrrrrrGGGrrrrrrGGGGGGGGG
79,intersection_2_1,road_2_2_3_0;road_2_2_3_0;road_2_2_3_0;road_2_2_3_1;road_2_2_3_1;road_2_2_3_1;road_2_2_3_2;road_2_2_3_2;road_2_2_3_2;road_3_1_2_0;road_3_1_2_0;road_3_1_2_0;road_3_1_2_1;road_3_1_2_1;road_3_1_2_1;road_3_1_2_2;road_3_1_2_2;road_3_1_2_2;road_2_0_1_0;road_2_0_1_0;road_2_0_1_0;road_2_0_1_1;road_2_0_1_1;road_2_0_1_1;road_2_0_1_2;road_2_0_1_2;road_2_0_1_2;road_1_1_0_0;road_1_1_0_0;road_1_1_0_0;road_1_1_0_1;road_1_1_0_1;road_1_1_0_1;road_1_1_0_2;road_1_1_0_2;road_1_1_0_2,GGGrrrrrrGGGGGGrrrGGGrrrrrrGGGGGGrrr
79,intersection_2_2,road_2_3_3_0;road_2_3_3_0;road_2_3_3_0;road_2_3_3_1;road_2_3_3_1;road_2_3_3_1;road_2_3_3_2;road_2_3_3_2;road_2_3_3_2;road_3_2_2_0;road_3_2_2_0;road_3_2_2_0;road_3_2_2_1;road_3_2_2_1;road_3_2_2_1;road_3_2_2_2;road_3_2_2_2;road_3_2_2_2;road_2_1_1_0;road_2_1_1_0;road_2_1_1_0;road_2_1_1_1;road_2_1_1_1;road_2_1_1_1;road_2_1_1_2;road_2_1_1_2;road_2_1_1_2;road_1_2_0_0;road_1_2_0_0;road_1_2_0_0;road_1_2_0_1;road_1_2_0_1;road_1_2_0_1;road_1_2_0_2;road_1_2_0_2;road_1_2_0_2,GGGrrrrrrGGGrrrrrrGGGGGGGGGGGGrrrrrr
79,intersection_2_3,road_2_4_3_0;road_2_4_3_0;road_2_4_3_0;road_2_4_3_1;road_2_4_3_1;road_2_4_3_1;road_2_4_3_2;road_2_4_3_2;road_2_4_3_2;road_3_3_2_0;road_3_3_2_0;road_3_3_2_0;road_3_3_2_1;road_3_3_2_1;road_3_3_2_1;road_3_3_2_2;road_3_3_2_2;road_3_3_2_2;road_2_2_1_0;road_2_2_1_0;road_2_2_1_0;road_2_2_1_1;road_2_2_1_1;road_2_2_1_1;road_2_2_1_2;road_2_2_1_2;road_2_2_1_2;road_1_3_0_0;road_1_3_0_0;road_1_3_0_0;road_1_3_0_1;road_1_3_0_1;road_1_3_0_1;road_1_3_0_2;road_1_3_0_2;road_1_3_0_2,GGGGGGGGGGGGrrrrrrGGGrrrrrrGGGrrrrrr
79,intersection_2_4,road_2_5_3_0;road_2_5_3_0;road_2_5_3_0;road_2_5_3_1;road_2_5_3_1;road_2_5_3_1;road_2_5_3_2;road_2_5_3_2;road_2_5_3_2;road_3_4_2_0;road_3_4_2_0;road_3_4_2_0;road_3_4_2_1;road_3_4_2_1;road_3_4_2_1;road_3_4_2_2;road_3_4_2_2;road_3_4_2_2;road_2_3_1_0;road_2_3_1_0;road_2_3_1_0;road_2_3_1_1;road_2_3_1_1;road_2_3_1_1;road_2_3_1_2;road_2_3_1_2;road_2_3_1_2;road_1_4_0_0;road_1_4_0_0;road_1_4_0_0;road_1_4_0_1;road_1_4_0_1;road_1_4_0_1;road_1_4_0_2;road_1_4_0_2;road_1_4_0_2,GGGrrrrrrGGGGGGrrrGGGrrrrrrGGGGGGrrr
79,intersection_3_1,road_3_2_3_0;road_3_2_3_0;road_3_2_3_0;road_3_2_3_1;road_3_2_3_1;road_3_2_3_1;road_3_2_3_2;road_3_2_3_2;road_3_2_3_2;road_4_1_2_0;road_4_1_2_0;road_4_1_2_0;road_4_1_2_1;road_4_1_2_1;road_4_1_2_1;road_4_1_2_2;road_4_1_2_2;road_4_1_2_2;road_3_0_1_0;road_3_0_1_0;road_3_0_1_0;road_3_0_1_1;road_3_0_1_1;road_3_0_1_1;road_3_0_1_2;road_3_0_1_2;road_3_0_1_2;road_2_1_0_0;road_2_1_0_0;road_2_1_0_0;road_2_1_0_1;road_2_1_0_1;road_2_1_0_1;road_2_1_0_2;road_2_1_0_2;road_2_1_0_2,GGGrrrrrrGGGGGGrrrGGGrrrrrrGGGGGGrrr
79,intersection_3_2,road_3_3_3_0;road_3_3_3_0;road_3_3_3_0;road_3_3_3_1;road_3_3_3_1;road_3_3_3_1;road_3_3_3_2;road_3_3_3_2;road_3_3_3_2;road_4_2_2_0;road_4_2_2_0;road_4_2_2_0;road_4_2_2_1;road_4_2_2_1;road_4_2_2_1;road_4_2_2_2;road_4_2_2_2;road_4_2_2_2;road_3_1_1_0;road_3_1_1_0;road_3_1_1_0;road_3_1_1_1;road_3_1_1_1;road_3_1_1_1;road_3_1_1_2;road_3_1_1_2;road_3_1_1_2;road_2_2_0_0;road_2_2_0_0;road_2_2_0_0;road_2_2_0_1;road_2_2_0_1;road_2_2_0_1;road_2_2_0_2;road_2_2_0_2;road_2_2_0_2,GGGGGGGGGGGGrrrrrrGGGrrrrrrGGGrrrrrr
79,intersection_3_3,road_3_4_3_0;road_3_4_3_0;road_3_4_3_0;road_3_4_3_1;road_3_4_3_1;road_3_4_3_1;road_3_4_3_2;road_3_4_3_2;road_3_4_3_2;road_4_3_2_0;road_4_3_2_0;road_4_3_2_0;road_4_3_2_1;road_4_3_2_1;road_4_3_2_1;road_4_3_2_2;road_4_3_2_2;road_4_3_2_2;road_3_2_1_0;road_3_2_1_0;road_3_2_1_0;road_3_2_1_1;road_3_2_1_1;road_3_2_1_1;road_3_2_1_2;road_3_2_1_2;road_3_2_1_2;road_2_3_0_0;road_2_3_0_0;road_2_3_0_0;road_2_3_0_1;road_2_3_0_1;road_2_3_0_1;road_2_3_0_2;road_2_3_0_2;road_2_3_0_2,GGGGGGGGGGGGrrrrrrGGGrrrrrrGGGrrrrrr
79,intersection_3_4,road_3_5_3_0;road_3_5_3_0;road_3_5_3_0;road_3_5_3_1;road_3_5_3_1;road_3_5_3_1;road_3_5_3_2;road_3_5_3_2;road_3_5_3_2;road_4_4_2_0;road_4_4_2_0;road_4_4_2_0;road_4_4_2_1;road_4_4_2_1;road_4_4_2_1;road_4_4_2_2;road_4_4_2_2;road_4_4_2_2;road_3_3_1_0;road_3_3_1_0;road_3_3_1_0;road_3_3_1_1;road_3_3_1_1;road_3_3_1_1;road_3_3_1_2;road_3_3_1_2;road_3_3_1_2;road_2_4_0_0;road_2_4_0_0;road_2_4_0_0;road_2_4_0_1;road_2_4_0_1;road_2_4_0_1;road_2_4_0_2;road_2_4_0_2;road_2_4_0_2,GGGrrrrrrGGGGGGrrrGGGrrrrrrGGGGGGrrr
79,intersection_4_1,road_4_2_3_0;road_4_2_3_0;road_4_2_3_0;road_4_2_3_1;road_4_2_3_1;road_4_2_3_1;road_4_2_3_2;road_4_2_3_2;road_4_2_3_2;road_5_1_2_0;road_5_1_2_0;road_5_1_2_0;road_5_1_2_1;road_5_1_2_1;road_5_1_2_1;road_5_1_2_2;road_5_1_2_2;road_5_1_2_2;road_4_0_1_0;road_4_0_1_0;road_4_0_1_0;road_4_0_1_1;road_4_0_1_1;road_4_0_1_1;road_4_0_1_2;road_4_0_1_2;road_4_0_1_2;road_3_1_0_0;road_3_1_0_0;road_3_1_0_0;road_3_1_0_1;road_3_1_0_1;road_3_1_0_1;road_3_1_0_2;road_3_1_0_2;road_3_1_0_2,GGGrrrrrrGGGGGGGGGGGGrrrrrrGGGrrrrrr
79,intersection_4_2,road_4_3_3_0;road_4_3_3_0;road_4_3_3_0;road_4_3_3_1;road_4_3_3_1;road_4_3_3_1;road_4_3_3_2;road_4_3_3_2;road_4_3_3_2;road_5_2_2_0;road_5_2_2_0;road_5_2_2_0;road_5_2_2_1;road_5_2_2_1;road_5_2_2_1;road_5_2_2_2;road_5_2_2_2;road_5_2_2_2;road_4_1_1_0;road_4_1_1_0;road_4_1_1_0;road_4_1_1_1;road_4_1_1_1;road_4_1_1_1;road_4_1_1_2;road_4_1_1_2;road_4_1_1_2;road_3_2_0_0;road_3_2_0_0;road_3_2_0_0;road_3_2_0_1;road_3_2_0_1;road_3_2_0_1;road_3_2_0_2;road_3_2_0_2;road_3_2_0_2,GGGrrrrrrGGGrrrrrrGGGGGGGGGGGGrrrrrr
79,intersection_4_3,road_4_4_3_0;road_4_4_3_0;road_4_4_3_0;road_4_4_3_1;road_4_4_3_1;road_4_4_3_1;road_4_4_3_2;road_4_4_3_2;road_4_4_3_2;road_5_3_2_0;road_5_3_2_0;road_5_3_2_0;road_5_3_2_1;road_5_3_2_1;road_5_3_2_1;road_5_3_2_2;road_5_3_2_2;road_5_3_2_2;road_4_2_1_0;road_4_2_1_0;road_4_2_1_0;road_4_2_1_1;road_4_2_1_1;road_4_2_1_1;road_4_2_1_2;road_4_2_1_2;road_4_2_1_2;road_3_3_0_0;road_3_3_0_0;road_3_3_0_0;road_3_3_0_1;road_3_3_0_1;road_3_3_0_1;road_3_3_0_2;road_3_3_0_2;road_3_3_0_2,GGGrrrrrrGGGrrrrrrGGGGGGGGGGGGrrrrrr
79,intersection_4_4,road_4_5_3_0;road_4_5_3_0;road_4_5_3_0;road_4_5_3_1;road_4_5_3_1;road_4_5_3_1;road_4_5_3_2;road_4_5_3_2;road_4_5_3_2;road_5_4_2_0;road_5_4_2_0;road_5_4_2_0;road_5_4_2_1;road_5_4_2_1;road_5_4_2_1;road_5_4_2_2;road_5_4_2_2;road_5_4_2_2;road_4_3_1_0;road_4_3_1_0;road_4_3_1_0;road_4_3_1_1;road_4_3_1_1;road_4_3_1_1;road_4_3_1_2;road_4_3_1_2;road_4_3_1_2;road_3_4_0_0;road_3_4_0_0;road_3_4_0_0;road_3_4_0_1;road_3_4_0_1;road_3_4_0_1;road_3_4_0_2;road_3_4_0_2;road_3_4_0_2,GGGrrrrrrGGGGGGrrrGGGrrrrrrGGGGGGrrr
80,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_1_2_3_1;road_1_2_3_2;road_1_2_3_2;road_1_2_3_2;road_2_1_2_0;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_2_1_2_1;road_2_1_2_2;road_2_1_2_2;road_2_1_2_2;road_1_0_1_0;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_1_0_1_1;road_1_0_1_2;road_1_0_1_2;road_1_0_1_2;road_0_1_0_0;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1;road_0_1_0_1;road_0_1_0_2;road_0_1_0_2;road_0_1_0_2,GGGrrrrrrGGGGGGrrrGGGrrrrrrGGGGGGrrr
80,intersection_1_2,road_1_3_3_0;road_1_3_3_0;road_1_3_3_0;road_1_3_3_1;road_1_3_3_1;road_1_3_3_1;road_1_3_3_2;road_1_3_3_2;road_1_3_3_2;road_2_2_2_0;road_2_2_2_0;road_2_2_2_0;road_2_2_2_1;road_2_2_2_1;road_2_2_2_1;road_2_2_2_2;road_2_2_2_2;road_2_2_2_2;road_1_1_1_0;road_1_1_1_0;road_1_1_1_0;road_1_1_1_1;road_1_1_1_1;road_1_1_1_1;road_1_1_1_2;road_1_1_1_2;road_1_1_1_2;road_0_2_0_0;road_0_2_0_0;road_0_2_0_0;road_0_2_0_1;road_0_2_0_1;road_0_2_0_1;road_0_2_0_2;road_0_2_0_2;road_0_2_0_2,GGGrrrrrrGGGrrrrrrGGGGGGGGGGGGrrrrrr
80,intersection_1_3,road_1_4_3_0;road_1_4_3_0;road_1_4_3_0;road_1_4_3_1;road_1_4_3_1;road_1_4_3_1;road_1_4_3_2;road_1_4_3_2;road_1_4_3_2;road_2_3_2_0;road_2_3_2_0;road_2_3_2_0;road_2_3_2_1;road_2_3_2_1;road_2_3_2_1;road_2_3_2_2;road_2_3_2_2;road_2_3_2_2;road_1_2_1_0;road_1_2_1_0;road_1_2_1_0;road_1_2_1_1;road_1_2_1_1;road_1_2_1_1;road_1_2_1_2;road_1_2_1_2;road_1_2_1_2;road_0_3_0_0;road_0_3_0_0;road_0_3_0_0;road_0_3_0_1;road_0_3_0_1;road_0_3_0_1;road_0_3_0_2;road_0_3_0_2;road_0_3_0_2,GGGGGGGGGGGGrrrrrrGGGrrrrrrGGGrrrrrr
80,intersection_1_4,road_1_5_3_0;road_1_5_3_0;road_1_5_3_0;road_1_5_3_1;road_1_5_3_1;road_1_5_3_1;road_1_5_3_2;road_1_5_3_2;road_1_5_3_2;road_2_4_2_0;road_2_4_2_0;road_2_4_2_0;road_2_4_2_1;road_2_4_2_1;road_2_4_2_1;road_2_4_2_2;road_2_4_2_2;road_2_4_2_2;road_1_3_1_0;road_1_3_1_0;road_1_3_1_0;road_1_3_1_1;road_1_3_1_1;road_1_3_1_1;road_1_3_1_2;road_1_3_1_2;road_1_3_1_2;road_0_4_0_0;road_0_4_0_0;road_0_4_0_0;road_0_4_0_1;road_0_4_0_1;road_0_4_0_1;road_0_4_0_2;road_0_4_0_2;road_0_4_0_2,GGGrrrrrrGGGrrrrrrGGGrrrrrrGGGGGGGGG
80,intersection_2_1,road_2_2_3_0;road_2_2_3_0;road_2_2_3_0;road_2_2_3_1;road_2_2_3_1;road_2_2_3_1;road_2_2_3_2;road_2_2_3_2;road_2_2_3_2;road_3_1_2_0;road_3_1_2_0;road_3_1_2_0;road_3_1_2_1;road_3_1_2_1;road_3_1_2_1;road_3_1_2_2;road_3_1_2_2;road_3_1_2_2;road_2_0_1_0;road_2_0_1_0;road_2_0_1_0;road_2_0_1_1;road_2_0_1_1;road_2_0_1_1;road_2_0_1_2;road_2_0_1_2;road_2_0_1_2;road_1_1_0_0;road_1_1_0_0;road_1_1_0_0;road_1_1_0_1;road_1_1_0_1;road_1_1_0_1;road_1_1_0_2;road_1_1_0_2;road_1_1_0_2,GGGrrrrrrGGGGGGrrrGGGrrrrrrGGGGGGrrr
80,intersection_2_2,road_2_3_3_0;road_2_3_3_0;road_2_3_3_0;road_2_3_3_1;road_2_3_3_1;road_2_3_3_1;road_2_3_3_2;road_2_3_3_2;road_2_3_3_2;road_3_2_2_0;road_3_2_2_0;road_3_2_2_0;road_3_2_2_1;road_3_2_2_1;road_3_2_2_1;road_3_2_2_2;road_3_2_2_2;road_3_2_2_2;road_2_1_1_0;road_2_1_1_0;road_2_1_1_0;road_2_1_1_1;road_2_1_1_1;road_2_1_1_1;road_2_1_1_2;road_2_1_1_2;road_2_1_1_2;road_1_2_0_0;road_1_2_0_0;road_1_2_0_0;road_1_2_0_1;road_1_2_0_1;road_1_2_0_1;road_1_2_0_2;road_1_2_0_2;road_1_2_0_2,GGGrrrrrrGGGrrrrrrGGGGGGGGGGGGrrrrrr
80,intersection_2_3,road_2_4_3_0;road_2_4_3_0;road_2_4_3_0;road_2_4_3_1;road_2_4_3_1;road_2_4_3_1;road_2_4_3_2;road_2_4_3_2;road_2_4_3_2;road_3_3_2_0;road_3_3_2_0;road_3_3_2_0;road_3_3_2_1;road_3_3_2_1;road_3_3_2_1;road_3_3_2_2;road_3_3_2_2;road_3_3_2_2;road_2_2_1_0;road_2_2_1_0;road_2_2_1_0;road_2_2_1_1;road_2_2_1_1;road_2_2_1_1;road_2_2_1_2;road_2_2_1_2;road_2_2_1_2;road_1_3_0_0;road_1_3_0_0;road_1_3_0_0;road_1_3_0_1;road_1_3_0_1;road_1_3_0_1;road_1_3_0_2;road_1_3_0_2;road_1_3_0_2,GGGGGGGGGGGGrrrrrrGGGrrrrrrGGGrrrrrr
80,intersection_2_4,road_2_5_3_0;road_2_5_3_0;road_2_5_3_0;road_2_5_3_1;road_2_5_3_1;road_2_5_3_1;road_2_5_3_2;road_2_5_3_2;road_2_5_3_2;road_3_4_2_0;road_3_4_2_0;road_3_4_2_0;road_3_4_2_1;road_3_4_2_1;road_3_4_2_1;road_3_4_2_2;road_3_4_2_2;road_3_4_2_2;road_2_3_1_0;road_2_3_1_0;road_2_3_1_0;road_2_3_1_1;road_2_3_1_1;road_2_3_1_1;road_2_3_1_2;road_2_3_1_2;road_2_3_1_2;road_1_4_0_0;road_1_4_0_0;road_1_4_0_0;road_1_4_0_1;road_1_4_0_1;road_1_4_0_1;road_1_4_0_2;road_1_4_0_2;road_1_4_0_2,GGGrrrrrrGGGGGGrrrGGGrrrrrrGGGGGGrrr
80,intersection_3_1,road_3_2_3_0;road_3_2_3_0;road_3_2_3_0;road_3_2_3_1;road_3_2_3_1;road_3_2_3_1;road_3_2_3_2;road_3_2_3_2;road_3_2_3_2;road_4_1_2_0;road_4_1_2_0;road_4_1_2_0;road_4_1_2_1;road_4_1_2_1;road_4_1_2_1;road_4_1_2_2;road_4_1_2_2;road_4_1_2_2;road_3_0_1_0;road_3_0_1_0;road_3_0_1_0;road_3_0_1_1;road_3_0_1_1;road_3_0_1_1;road_3_0_1_2;road_3_0_1_2;road_3_0_1_2;road_2_1_0_0;road_2_1_0_0;road_2_1_0_0;road_2_1_0_1;road_2_1_0_1;road_2_1_0_1;road_2_1_0_2;road_2_1_0_2;road_2_1_0_2,GGGrrrrrrGGGGGGrrrGGGrrrrrrGGGGGGrrr
80,intersection_3_2,road_3_3_3_0;road_3_3_3_0;road_3_3_3_0;road_3_3_3_1;road_3_3_3_1;road_3_3_3_1;road_3_3_3_2;road_3_3_3_2;road_3_3_3_2;road_4_2_2_0;road_4_2_2_0;road_4_2_2_0;road_4_2_2_1;road_4_2_2_1;road_4_2_2_1;road_4_2_2_2;road_4_2_2_2;road_4_2_2_2;road_3_1_1_0;road_3_1_1_0;road_3_1_1_0;road_3_1_1_1;road_3_1_1_1;road_3_1_1_1;road_3_1_1_2;road_3_1_1_2;road_3_1_1_2;road_2_2_0_0;road_2_2_0_0;road_2_2_0_0;road_2_2_0_1;road_2_2_0_1;road_2_2_0_1;road_2_2_0_2;road_2_2_0_2;road_2_2_0_2,GGGGGGGGGGGGrrrrrrGGGrrrrrrGGGrrrrrr
80,intersection_3_3,road_3_4_3_0;road_3_4_3_0;road_3_4_3_0;road_3_4_3_1;road_3_4_3_1;road_3_4_3_1;road_3_4_3_2;road_3_4_3_2;road_3_4_3_2;road_4_3_2_0;road_4_3_2_0;road_4_3_2_0;road_4_3_2_1;road_4_3_2_1;road_4_3_2_1;road_4_3_2_2;road_4_3_2_2;road_4_3_2_2;road_3_2_1_0;road_3_2_1_0;road_3_2_1_0;road_3_2_1_1;road_3_2_1_1;road_3_2_1_1;road_3_2_1_2;road_3_2_1_2;road_3_2_1_2;road_2_3_0_0;road_2_3_0_0;road_2_3_0_0;road_2_3_0_1;road_2_3_0_1;road_2_3_0_1;road_2_3_0_2;road_2_3_0_2;road_2_3_0_2,GGGGGGGGGGGGrrrrrrGGGrrrrrrGGGrrrrrr
80,intersection_3_4,road_3_5_3_0;road_3_5_3_0;road_3_5_3_0;road_3_5_3_1;road_3_5_3_1;road_3_5_3_1;road_3_5_3_2;road_3_5_3_2;road_3_5_3_2;road_4_4_2_0;road_4_4_2_0;road_4_4_2_0;road_4_4_2_1;road_4_4_2_1;road_4_4_2_1;road_4_4_2_2;road_4_4_2_2;road_4_4_2_2;road_3_3_1_0;road_3_3_1_0;road_3_3_1_0;road_3_3_1_1;road_3_3_1_1;road_3_3_1_1;road_3_3_1_2;road_3_3_1_2;road_3_3_1_2;road_2_4_0_0;road_2_4_0_0;road_2_4_0_0;road_2_4_0_1;road_2_4_0_1;road_2_4_0_1;road_2_4_0_2;road_2_4_0_2;road_2_4_0_2,GGGrrrrrrGGGGGGrrrGGGrrrrrrGGGGGGrrr
80,intersection_4_1,road_4_2_3_0;road_4_2_3_0;road_4_2_3_0;road_4_2_3_1;road_4_2_3_1;road_4_2_3_1;road_4_2_3_2;road_4_2_3_2;road_4_2_3_2;road_5_1_2_0;road_5_1_2_0;road_5_1_2_0;road_5_1_2_1;road_5_1_2_1;road_5_1_2_1;road_5_1_2_2;road_5_1_2_2;road_5_1_2_2;road_4_0_1_0;road_4_0_1_0;road_4_0_1_0;road_4_0_1_1;road_4_0_1_1;road_4_0_1_1;road_4_0_1_2;road_4_0_1_2;road_4_0_1_2;road_3_1_0_0;road_3_1_0_0;road_3_1_0_0;road_3_1_0_1;road_3_1_0_1;road_3_1_0_1;road_3_1_0_2;road_3_1_0_2;road_3_1_0_2,GGGrrrrrrGGGGGGGGGGGGrrrrrrGGGrrrrrr
80,intersection_4_2,road_4_3_3_0;road_4_3_3_0;road_4_3_3_0;road_4_3_3_1;road_4_3_3_1;road_4_3_3_1;road_4_3_3_2;road_4_3_3_2;road_4_3_3_2;road_5_2_2_0;road_5_2_2_0;road_5_2_2_0;road_5_2_2_1;road_5_2_2_1;road_5_2_2_1;road_5_2_2_2;road_5_2_2_2;road_5_2_2_2;road_4_1_1_0;road_4_1_1_0;road_4_1_1_0;road_4_1_1_1;road_4_1_1_1;road_4_1_1_1;road_4_1_1_2;road_4_1_1_2;road_4_1_1_2;road_3_2_0_0;road_3_2_0_0;road_3_2_0_0;road_3_2_0_1;road_3_2_0_1;road_3_2_0_1;road_3_2_0_2;road_3_2_0_2;road_3_2_0_2,GGGrrrrrrGGGrrrrrrGGGGGGGGGGGGrrrrrr
80,intersection_4_3,road_4_4_3_0;road_4_4_3_0;road_4_4_3_0;road_4_4_3_1;road_4_4_3_1;road_4_4_3_1;road_4_4_3_2;road_4_4_3_2;road_4_4_3_2;road_5_3_2_0;road_5_3_2_0;road_5_3_2_0;road_5_3_2_1;road_5_3_2_1;road_5_3_2_1;road_5_3_2_2;road_5_3_2_2;road_5_3_2_2;road_4_2_1_0;road_4_2_1_0;road_4_2_1_0;road_4_2_1_1;road_4_2_1_1;road_4_2_1_1;road_4_2_1_2;road_4_2_1_2;road_4_2_1_2;road_3_3_0_0;road_3_3_0_0;road_3_3_0_0;road_3_3_0_1;road_3_3_0_1;road_3_3_0_1;road_3_3_0_2;road_3_3_0_2;road_3_3_0_2,GGGrrrrrrGGGrrrrrrGGGGGGGGGGGGrrrrrr
80,intersection_4_4,road_4_5_3_0;road_4_5_3_0;road_4_5_3_0;road_4_5_3_1;road_4_5_3_1;road_4_5_3_1;road_4_5_3_2;road_4_5_3_2;road_4_5_3_2;road_5_4_2_0;road_5_4_2_0;road_5_4_2_0;road_5_4_2_1;road_5_4_2_1;road_5_4_2_1;road_5_4_2_2;road_5_4_2_2;road_5_4_2_2;road_4_3_1_0;road_4_3_1_0;road_4_3_1_0;road_4_3_1_1;road_4_3_1_1;road_4_3_1_1;road_4_3_1_2;road_4_3_1_2;road_4_3_1_2;road_3_4_0_0;road_3_4_0_0;road_3_4_0_0;road_3_4_0_1;road_3_4_0_1;road_3_4_0_1;road_3_4_0_2;road_3_4_0_2;road_3_4_0_2,GGGrrrrrrGGGGGGrrrGGGrrrrrrGGGGGGrrr
80,intersection_1_1,road_1_2_3_0;road_1_2_3_0;road_1_2_3_0;road_1_2_3_1;road_1_2_3_1;road_1_2_3_1;road_1_2_3_2;road_1_2_3_2;road_1_2_3_2;road_2_1_2_0;road_2_1_2_0;road_2_1_2_0;road_2_1_2_1;road_2_1_2_1;road_2_1_2_1;road_2_1_2_2;road_2_1_2_2;road_2_1_2_2;road_1_0_1_0;road_1_0_1_0;road_1_0_1_0;road_1_0_1_1;road_1_0_1_1;road_1_0_1_1;road_1_0_1_2;road_1_0_1_2;road_1_0_1_2;road_0_1_0_0;road_0_1_0_0;road_0_1_0_0;road_0_1_0_1;road_0_1_0_1;road_0_1_0_1;road_0_1_0_2;road_0_1_0_2;road_0_1_0_2,GGGrrrrrrGGGGGGrrrGGGrrrrrrGGGGGGrrr
80,intersection_1_2,road_1_3_3_0;road_1_3_3_0;road_1_3_3_0;road_1_3_3_1;road_1_3_3_1;road_1_3_3_1;road_1_3_3_2;road_1_3_3_2;road_1_3_3_2;road_2_2_2_0;road_2_2_2_0;road_2_2_2_0;road_2_2_2_1;road_2_2_2_1;road_2_2_2_1;road_2_2_2_2;road_2_2_2_2;road_2_2_2_2;road_1_1_1_0;road_1_1_1_0;road_1_1_1_0;road_1_1_1_1;road_1_1_1_1;road_1_1_1_1;road_1_1_1_2;road_1_1_1_2;road_1_1_1_2;road_0_2_0_0;road_0_2_0_0;road_0_2_0_0;road_0_2_0_1;road_0_2_0_1;road_0_2_0_1;road_0_2_0_2;road_0_2_0_2;road_0_2_0_2,GGGrrrrrrGGGrrrrrrGGGGGGGGGGGGrrrrrr
80,intersection_1_3,road_1_4_3_0;road_1_4_3_0;road_1_4_3_0;road_1_4_3_1;road_1_4_3_1;road_1_4_3_1;road_1_4_3_2;road_1_4_3_2;road_1_4_3_2;road_2_3_2_0;road_2_3_2_0;road_2_3_2_0;road_2_3_2_1;road_2_3_2_1;road_2_3_2_1;road_2_3_2_2;road_2_3_2_2;road_2_3_2_2;road_1_2_1_0;road_1_2_1_0;road_1_2_1_0;road_1_2_1_1;road_1_2_1_1;road_1_2_1_1;road_1_2_1_2;road_1_2_1_2;road_1_2_1_2;road_0_3_0_0;road_0_3_0_0;road_0_3_0_0;road_0_3_0_1;road_0_3_0_1;road_0_3_0_1;road_0_3_0_2;road_0_3_0_2;road_0_3_0_2,GGGGGGGGGGGGrrrrrrGGGrrrrrrGGGrrrrrr
